Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Fragile and conflict affected situations,FCS,78.7384006218496,82.7041106231102,79.6639192189859,94.3542603744336,101.666337904733,109.204157647381,115.606036699219,132.248395306849,130.613434215708,149.031597442433,141.977720424199,144.939721777718,148.1835290476,161.821064202552,175.182043339125,189.488282411077,195.831200242964,190.29927541824,180.605076951157,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Heavily indebted poor countries (HIPC),HPC,41.1497750486019,40.5955758576844,45.0057361387053,45.8529159286004,58.1594716808023,63.9667627971614,63.5621131367909,75.0022759334248,71.4061684668575,75.8244359150838,76.0021106684055,81.2127350753548,78.8459229381039,86.4546116091726,93.3718658336771,102.239137682602,106.406815426686,105.641784040234,102.9645743297,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,High income,HIC,1022.01499600253,1083.15766106169,1168.35212637122,1253.38775637968,1326.0608788137,1390.77116731516,1465.74840223392,1543.85925994822,1590.93862930889,1632.45039694402,1681.61750454718,1738.56147375713,1806.56392016837,1857.88462959313,1910.87175840344,1990.0563828674,2082.99752756889,2177.03067116465,2255.26616701884,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,IBRD only,IBD,129.553015586651,139.014589107381,144.299306618238,151.499787195033,160.22078245438,173.321493275305,183.548416158774,194.636218181874,204.952148013651,219.17011436942,226.175029994855,236.097116274264,252.514824688694,273.325045042528,285.155312071463,299.073933633617,318.271318075569,343.732850007174,365.235185446316,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,IDA & IBRD total,IBT,111.650746888319,119.081736415589,123.184094157496,130.827471801362,138.510502366099,150.040648683917,158.455038726891,168.397019708681,176.14007694538,187.658006218928,192.499194931036,200.286979213167,212.586463329065,230.377329534979,240.490439884139,252.681565254589,268.69297543602,287.534952261121,304.203886777547,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,IDA blend,IDB,55.0130540251236,55.8519196846468,54.9338436727726,80.3318821322201,76.6486874792166,87.082386631699,95.2454504938286,97.3398465983926,98.4755326142621,99.9973586102823,98.5907937960348,96.8022255976182,98.7250790019749,106.497094466112,109.832057920502,116.941296802479,124.946430716847,130.317017216726,141.55700643943,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,IDA only,IDX,36.2999637993799,36.7336335631547,40.748873193325,42.8964409626294,52.1033479313429,57.3441163091992,57.9805276391507,67.6193040299622,67.2565730679886,72.0098356120986,72.5884043851253,76.909622275715,76.9228221831608,84.7253684982595,92.9105592830029,102.451653992991,106.232177208186,106.012247530201,106.735364306365,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,IDA total,IDA,42.6248734105718,43.1982516806476,45.4481482398172,55.3157920493607,60.2451962027715,67.2100526430549,70.3494557360371,77.4919678107828,77.6379276512544,81.3278052739542,81.4246286264532,83.6802002130926,84.3516351865564,92.2546808654334,98.7630115334437,107.462986988951,112.821786084903,114.507619863978,118.904550747124,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Late-demographic dividend,LTE,141.517724115199,148.951837753342,159.712824652096,166.605326789395,178.016824665596,190.556134075525,204.685684721652,216.698631487441,232.182832006709,252.369754467714,256.215892076417,273.227867579289,295.784826874696,318.073802984909,338.516629850268,358.191056177127,386.825431608023,429.952438173169,464.542177314093,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Latin America & Caribbean,LCN,311.592262000955,332.258243969213,331.401898058647,336.208902825187,351.158098562523,383.006273711949,411.200045459561,443.877577114188,456.556330249456,473.644375670823,476.049314847134,489.521454051327,511.726686465629,528.089531704678,546.309746178419,563.020234251006,558.548019658752,589.328271264744,600.366621790911,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Latin America & Caribbean (excluding high income),LAC,306.255832858975,327.360223281418,326.157456328262,330.77167495505,346.214598698934,378.415466647584,405.983307527783,438.377985747431,450.9301784471,468.597193904504,469.870420601281,481.411047450227,502.121976141758,516.442382255129,533.443677130316,548.947912161288,543.684314619301,572.269618639391,582.280303398101,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,316.325977856003,336.723066471319,335.397222906067,339.894590086694,355.256396402869,387.470565330025,415.621411736328,448.99938389506,461.975389224547,479.295028219616,481.471357920454,494.195302094524,516.508816089101,532.667585880348,551.419396121161,567.607826743397,563.91465246689,595.058730272495,605.967849825272,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Least developed countries: UN classification,LDC,30.7053406838849,33.178294739064,37.0800316273192,39.050395687847,48.8737542432622,53.3716862658229,54.0737822830118,64.0648974785115,63.2118258459981,68.4629595210927,68.649171195887,72.660465483997,72.401728389949,81.5689892822947,90.2451961346221,101.349857180919,105.201327220343,104.498797071168,104.604937064712,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Low & middle income,LMY,109.87880170861,117.334527608306,121.262680956765,128.911020657709,136.235466705929,147.972265906789,156.168725679543,165.859237302076,173.190026702171,184.595814441138,189.216775675999,196.743103203595,208.808903595923,226.507108490903,236.358966800166,248.298371201075,263.95735278515,282.372626626823,299.269822418144,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Low income,LIC,38.5376480875272,38.0001147831421,43.6431199575188,44.7388857920359,59.6719009105875,65.9428246201712,67.0203488982043,81.3512623213167,76.3620505094051,83.4773050717905,82.3905366072237,87.1827120546209,83.2379319910375,94.275309595397,103.49515511355,113.545120220223,118.714499879476,115.379851011425,111.529316378696,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Lower middle income,LMC,66.2897708610079,74.534671042587,75.9770316269464,83.0482793488314,87.5249007006576,93.2186996614001,97.5412650739221,103.112856398773,106.309034480569,110.342465938836,112.946296713417,115.394055734676,124.576372385873,145.617637973346,150.268799533081,159.122324784622,165.279074097685,176.870005960268,189.141330214165,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Middle East & North Africa,MEA,228.636325257194,245.524724033439,248.253040527207,253.03229216754,265.627186861993,276.232675477527,277.198706733723,296.51648680974,313.414047606051,363.012245655779,385.608165942872,383.722435489556,400.927688715213,408.961562668867,420.186941185935,471.820033180042,559.743897370683,613.289866096575,619.438473072814,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Middle East & North Africa (excluding high income),MNA,197.374747303344,215.281891126389,215.861797153844,222.48804790598,234.673957532484,247.66263344574,246.645830340576,262.139940274248,279.640728457751,322.389753776184,351.586000313066,352.203892119087,366.564107008908,366.293726951006,367.565163330388,401.322328029831,493.517972859708,506.626041939725,512.008214494303,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,197.374747303344,215.281891126389,215.861797153844,222.48804790598,234.673957532484,247.66263344574,246.645830340576,262.139940274248,279.640728457751,322.389753776184,351.586000313066,352.203892119087,366.564107008908,366.293726951006,367.565163330388,401.322328029831,493.517972859708,506.626041939725,512.008214494303,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Middle income,MIC,115.233639700298,123.378933598947,127.64189158336,135.906911603138,142.707812891173,155.025280931812,163.965546685017,173.377602993562,181.950651798857,193.895749884717,199.173981373988,207.111113871678,220.882054942104,238.924135443871,249.051732367946,261.394846541637,277.609072369114,298.665948444414,317.900949614546,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,North America,NAC,2362.25088908416,2501.07352967356,2712.96226895623,2928.94185330328,3095.0062525075,3265.39032880791,3396.94631069846,3564.41036215465,3613.2531261047,3681.40043189909,3782.77073525485,3869.88713823682,4003.93684140015,4067.24999766311,4166.19335245673,4333.36492132846,4540.98278132195,4701.50702354374,4871.72087969102,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,OECD members,OED,926.978068659924,981.509957123838,1056.5251481821,1135.87527781536,1201.00982701474,1263.01778809822,1331.9567446016,1403.20193709557,1443.1973800835,1473.08795273797,1517.69737428137,1566.94322159626,1628.52457768295,1673.05546799586,1716.01598905574,1779.34861601787,1858.85360855305,1929.84712752503,1997.10686644195,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Other small states,OSS,187.781887010782,197.554809996923,215.507122830104,220.066436901187,226.682264658655,223.511123542638,233.108387288023,252.266779908524,270.553743420762,305.063658328024,292.590854463763,286.548939088181,285.229032147492,300.145192989796,316.141737883557,369.441782691309,390.897778204332,388.666970966189,398.694322222392,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Pacific island small states,PSS,21.0884861968823,22.6411884906494,23.4451816902621,24.805965981861,27.8352922040226,28.2629845463,34.074188648593,38.1050474469763,37.0955959179749,46.6297293062398,45.0338194132512,48.816535590852,50.8220805312583,54.6537503037288,54.328746445137,55.3773444116029,54.3263043298538,54.1668767090701,56.359972553383,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Post-demographic dividend,PST,1047.54439215298,1113.2924612678,1202.73971354312,1293.18210449867,1369.02873834147,1439.83341199614,1519.68713714369,1601.65067856019,1651.74426251678,1691.88007129001,1747.48469080266,1811.6487461601,1883.33496971767,1937.10837967851,1991.20887643318,2068.15260624823,2163.9434652612,2249.54934307175,2336.46475873244,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Pre-demographic dividend,PRE,45.7774550886211,48.3516908889455,50.4365172858189,68.6548062897578,76.2503962668616,80.5630373509337,81.448671602442,91.9094933434137,88.8259032314569,95.305184231724,94.4605869279905,98.044376062138,102.251163437571,111.805258243509,119.156735793599,134.277172444676,141.933570235697,140.617055906508,137.422854615125,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Small states,SST,187.075454653129,194.949049814879,209.750816091139,215.257914394815,226.251075720935,226.343151353837,237.511508264851,257.449942165301,268.947147130442,300.855359529057,290.726707173119,285.10775034086,286.810451244951,299.389194297166,314.072753693437,357.821005866491,376.199488438128,375.179727783439,385.885649081916,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,South Asia,SAS,61.6269789605805,68.9748761368797,71.3379720105338,73.3117426910977,79.0311949885812,83.4753966656686,88.2814010781475,93.4103402505476,94.6706500766645,96.6603109078016,97.682376449928,96.9191337920539,105.442602013841,133.541218000942,138.790118886986,145.541867193767,152.160106982157,163.218729941686,177.639391834154,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,South Asia (IDA & IBRD),TSA,61.6269789605805,68.9748761368797,71.3379720105338,73.3117426910977,79.0311949885812,83.4753966656686,88.2814010781475,93.4103402505476,94.6706500766645,96.6603109078016,97.682376449928,96.9191337920539,105.442602013841,133.541218000942,138.790118886986,145.541867193767,152.160106982157,163.218729941686,177.639391834154,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Sub-Saharan Africa,SSF,65.6070950076732,68.6796003170167,69.8403614973125,83.8117816297221,88.1174741929999,93.8384889268764,91.4842429518991,100.404863277989,98.6401455626791,105.073628696632,104.47898713051,109.083706450758,108.032548500109,115.476391300495,122.788277084734,132.499351298003,135.079014840297,134.4577509815,135.793894455416,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Sub-Saharan Africa (excluding high income),SSA,65.4883950075684,68.5413094087344,69.6844916585836,83.6588573091332,87.9552245686068,93.6099600643315,91.211391430429,100.108837259282,98.1990081975719,104.633910407652,104.039321460787,108.656555107162,107.59975158317,114.951028198976,122.156370249003,131.815192012674,134.373643238766,133.71865266731,135.005499398538,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,65.6070950076732,68.6796003170167,69.8403614973125,83.8117816297221,88.1174741929999,93.8384889268763,91.4842429518991,100.404863277989,98.6401455626791,105.073628696632,104.47898713051,109.083706450758,108.032548500109,115.476391300495,122.788277084734,132.499351298003,135.079014840297,134.4577509815,135.793894455416,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,Upper middle income,UMC,158.348233674731,166.795064570269,173.983817893959,183.284070056521,192.606194446238,211.401112951357,225.083955476307,238.5959331738,252.755620998052,272.751892175798,281.63235114119,295.498099928568,314.574503544452,330.330091873755,346.479687806486,362.956578611063,389.913242400981,421.25423518559,448.419344452999,..,..
Domestic private health expenditure per capita, PPP (current international $),SH.XPD.PVTD.PP.CD,World,WLD,272.61831754153,288.508034884459,304.999192084867,324.192653555568,341.674394446205,361.370558284269,379.925978112256,400.209628041352,413.271269353932,428.587081698205,438.87929914645,452.874033028054,472.878839958904,495.277322935354,510.604456507687,531.846286842979,559.420824554246,587.697070162491,612.45767873728,..,..
